序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1346,300286,安科瑞,26.07,2.04,0.52,128924.0,338501385.99,4.27,26.59,25.5,25.55,25.55,1.55,6.09,25.51,2.92,6537955956.0,5522393214.0,0.0,0.0,0.93,12.95
1347,600539,狮头股份,10.51,2.04,0.21,51715.0,53807706.0,3.98,10.59,10.18,10.3,10.3,1.38,2.25,-459.26,7.61,2417300000.0,2417300000.0,0.19,0.19,-4.45,3.24
1348,600988,赤峰黄金,31.03,2.04,0.62,652114.0,2016102640.0,3.32,31.25,30.24,30.35,30.41,0.99,3.92,21.49,4.71,58969758853.0,51631170059.0,0.03,-0.03,-1.65,-0.67
1349,688757,胜科纳米,29.05,2.04,0.58,37522.0,107781578.0,5.09,29.51,28.06,28.73,28.47,1.35,10.71,155.29,12.98,11716198668.0,1018050539.0,-0.1,-0.1,-0.1,10.41
1350,301105,鸿铭股份,50.08,2.04,1.0,7306.0,36565560.0,4.81,50.96,48.6,49.37,49.08,0.97,4.44,-199.1,3.0,2504000000.0,823189850.0,0.36,0.28,9.78,5.06
1351,688660,电气风电,17.99,2.04,0.36,340845.0,605957235.0,3.74,18.08,17.42,17.63,17.63,1.01,2.56,-24.59,5.46,23986667866.0,23986667866.0,0.0,-0.06,-11.81,5.76
1352,600055,万东医疗,16.97,2.04,0.34,81983.0,138614756.0,2.71,17.08,16.63,16.67,16.63,1.09,1.17,-328.86,2.55,11930946154.0,11930946154.0,0.06,0.06,-2.64,8.92
1353,002651,利君股份,12.49,2.04,0.25,587572.0,730651119.45,4.17,12.69,12.18,12.43,12.24,2.14,10.39,111.06,4.6,12907915400.0,7062640876.0,0.08,0.0,9.66,6.84
1354,300949,奥雅股份,40.46,2.04,0.81,14951.0,59696821.7,2.65,40.48,39.43,39.91,39.65,1.02,4.36,-63.79,3.65,2440883018.0,1387821009.0,0.02,0.17,1.81,3.21
1355,688288,鸿泉技术,28.56,2.04,0.57,20590.0,58273852.0,2.75,28.57,27.8,28.05,27.99,1.02,2.06,52.07,3.68,2850679386.0,2850679386.0,0.07,0.21,0.53,6.53
1356,600516,方大炭素,6.04,2.03,0.12,1158201.0,694145861.0,2.7,6.06,5.9,5.93,5.92,1.7,2.88,161.13,1.5,24316861023.0,24316861023.0,0.17,0.17,12.27,6.15
1357,300183,东软载波,15.57,2.03,0.31,70610.0,108800536.43,2.49,15.57,15.19,15.26,15.26,1.18,1.74,-494.57,2.33,7202824263.0,6329782834.0,0.06,0.0,-3.77,4.99
1358,601100,恒立液压,115.2,2.03,2.29,123054.0,1427568277.0,4.69,118.5,113.2,113.35,112.91,0.87,0.92,55.51,9.06,154462578278.0,154462578278.0,0.3,0.27,17.42,4.81
1359,002212,天融信,9.53,2.03,0.19,624192.0,590547592.49,2.03,9.53,9.34,9.41,9.34,1.53,5.35,-35.8,1.21,11240195467.0,11120079861.0,0.0,0.21,-2.06,5.07
1360,000565,渝三峡Ａ,7.59,2.02,0.15,221457.0,168396307.0,6.05,7.86,7.41,7.42,7.44,2.13,5.11,149.67,2.64,3290964950.0,3290964950.0,0.13,0.0,-8.22,3.97
1361,000419,通程控股,6.56,2.02,0.13,247244.0,160705775.8,2.49,6.58,6.42,6.44,6.43,1.7,4.55,21.5,1.02,3565902217.0,3565902217.0,0.15,0.15,10.44,2.66
1362,300281,金明精机,8.58,2.02,0.17,425768.0,366389287.5,6.06,8.97,8.46,8.53,8.41,2.24,10.72,301.2,2.86,3594364316.0,3409056325.0,0.12,0.0,15.01,5.02
1363,300853,申昊科技,21.71,2.02,0.43,36564.0,79281786.4,3.52,21.95,21.2,21.2,21.28,1.27,3.32,-18.55,5.23,3190263072.0,2393695991.0,0.05,0.05,-4.66,4.78
1364,301205,联特科技,165.32,2.02,3.27,79547.0,1288202541.37,5.68,166.2,157.0,159.0,162.05,0.92,11.71,196.67,13.52,21449278080.0,11234862850.0,-0.08,-0.08,79.31,-1.89
1365,688041,海光信息,246.55,2.02,4.87,346525.0,8400560822.0,7.77,250.77,232.0,238.01,241.68,1.25,1.49,219.12,26.17,573065556336.0,573065556336.0,0.05,0.04,2.28,9.87
1366,301638,南网数字,20.71,2.02,0.41,461445.0,945917337.39,3.94,20.89,20.09,20.38,20.3,1.4,19.64,312.31,6.17,65850556263.0,4866439093.0,0.0,-0.05,263.97,10.1
1367,002236,大华股份,19.68,2.02,0.39,613693.0,1197200725.31,2.64,19.68,19.17,19.18,19.29,1.31,2.9,13.72,1.72,64683349696.0,41642133144.0,0.05,0.1,0.15,3.91
1368,002655,共达电声,13.2,2.01,0.26,180785.0,236907736.9,3.09,13.25,12.85,12.88,12.94,1.62,5.0,56.76,6.52,4776975390.0,4775669580.0,0.08,0.15,3.61,2.17
1369,002130,沃尔核材,27.97,2.01,0.55,781771.0,2173386227.57,3.46,28.15,27.2,27.3,27.42,1.31,6.83,32.16,5.71,35239362779.0,32011993675.0,0.0,0.18,-2.17,6.27
1370,002953,日丰股份,12.2,2.01,0.24,149878.0,180771554.95,3.43,12.26,11.85,11.98,11.96,2.04,7.05,32.36,2.77,5997271706.0,2594740847.0,0.0,0.08,-11.34,6.27
1371,603036,如通股份,21.8,2.01,0.43,65039.0,140484699.0,2.57,21.81,21.26,21.58,21.37,1.12,3.16,37.27,3.27,4490931345.0,4490931345.0,0.0,0.09,-4.51,2.01
1372,300333,兆日科技,11.68,2.01,0.23,133461.0,154478681.7,2.79,11.68,11.36,11.44,11.45,1.05,3.99,-455.73,6.77,3924480000.0,3910231183.0,0.09,0.26,-5.65,1.57
1373,600283,钱江水利,9.65,2.01,0.19,158289.0,151081017.0,2.96,9.68,9.4,9.44,9.46,2.07,2.91,22.07,1.74,5411960266.0,5251213374.0,0.0,0.0,-0.41,5.46
1374,002045,国光电器,14.77,2.0,0.29,235981.0,346440686.45,2.14,14.78,14.47,14.55,14.48,1.23,4.2,325.87,1.88,8307875860.0,8298271667.0,-0.07,0.0,-14.72,4.23
1375,002183,怡 亚 通,5.11,2.0,0.1,1006244.0,514354893.0,3.99,5.21,5.01,5.02,5.01,1.47,3.87,282.8,1.43,13270716455.0,13270639805.0,0.2,0.0,-1.35,7.35
1376,920810,春光智能,13.26,2.0,0.26,19944.0,26353175.33,4.0,13.41,12.89,13.04,13.0,0.73,3.2,231.97,5.48,1271634000.0,827524047.0,-0.08,0.0,-12.88,0.91
1377,688171,纬德信息,48.48,2.0,0.95,19362.0,94211322.0,4.63,49.6,47.4,48.4,47.53,0.95,2.31,698.42,4.92,4061334432.0,4061334432.0,0.0,0.1,-4.4,3.9
1378,000737,北方铜业,15.84,2.0,0.31,896624.0,1415260495.46,4.25,15.99,15.33,15.38,15.53,0.9,4.71,32.83,4.53,30170708330.0,30167884454.0,0.0,0.06,-7.21,2.92
1379,688166,博瑞医药,54.6,2.0,1.07,88182.0,476828801.0,3.12,54.85,53.18,53.52,53.53,1.01,2.08,344.32,9.68,23101470265.0,23101470265.0,-0.13,-0.15,-1.28,11.29
1380,301428,世纪恒通,35.65,2.0,0.7,38083.0,134731642.07,2.46,35.76,34.9,35.0,34.95,1.38,6.22,55.4,2.76,3517466679.0,2181661179.0,0.11,0.08,0.25,6.29
1381,301338,凯格精机,92.15,1.99,1.8,46374.0,428388305.07,5.78,94.5,89.28,90.7,90.35,0.87,7.84,60.64,6.26,9804760000.0,5450672500.0,0.2,0.02,45.81,4.59
1382,002771,真视通,15.87,1.99,0.31,70342.0,110456350.2,2.76,15.91,15.48,15.51,15.56,1.59,4.03,-47.32,5.4,3328956267.0,2769547575.0,0.0,-0.13,-0.69,4.89
1383,301589,诺瓦星云,206.81,1.99,4.03,29619.0,622047214.64,8.82,219.88,202.0,206.77,202.78,1.01,8.59,32.2,4.99,19119170880.0,7127698378.0,-0.01,-0.04,24.67,25.68
1384,002824,和胜股份,19.49,1.99,0.38,77723.0,150325075.35,2.3,19.49,19.05,19.09,19.11,1.32,4.11,45.36,2.68,6064875553.0,3686650109.0,0.1,0.21,5.35,0.46
1385,605099,共创草坪,36.84,1.99,0.72,19240.0,70626660.0,2.55,36.95,36.03,36.03,36.12,1.07,0.48,21.59,4.93,14829269817.0,14789246841.0,-0.03,0.05,20.47,3.22
1386,301030,仕净科技,12.79,1.99,0.25,87766.0,112160996.17,3.99,13.04,12.54,12.54,12.54,1.31,4.34,-8.61,3.08,2588482791.0,2584932031.0,-0.08,-0.08,-16.13,8.11
1387,603588,高能环境,9.26,1.98,0.18,1036149.0,953423627.0,2.86,9.34,9.08,9.16,9.08,1.45,6.8,16.37,1.47,14105151072.0,14105151072.0,0.65,0.22,9.07,19.95
1388,688186,广大特材,25.3,1.98,0.49,195287.0,493689655.0,4.47,25.77,24.66,25.0,24.81,1.6,6.96,21.39,1.48,7096380707.0,7096380707.0,0.08,0.08,-0.55,11.55
1389,920471,美邦科技,13.42,1.98,0.26,16106.0,21608993.95,3.72,13.64,13.15,13.15,13.16,1.8,3.04,-142.22,2.13,1116544000.0,711670746.0,0.15,0.3,-8.89,5.75
1390,002546,新联电子,7.2,1.98,0.14,326575.0,234177382.6,2.27,7.22,7.06,7.07,7.06,1.14,4.08,8.42,1.6,6005153491.0,5768871091.0,0.14,0.14,16.5,3.0
1391,301061,匠心家居,92.17,1.98,1.79,12648.0,115379088.28,2.47,92.35,90.12,90.41,90.38,0.92,0.87,23.0,5.0,20163791350.0,13395741430.0,-0.14,-0.1,-1.31,-2.77
1392,000958,电投产融,6.7,1.98,0.13,551544.0,367046340.58,2.13,6.71,6.57,6.57,6.57,1.65,1.02,43.88,1.83,36068904084.0,36068791022.0,0.0,0.0,5.51,3.55
1393,002439,启明星辰,14.96,1.98,0.29,195375.0,290131782.46,2.39,14.98,14.63,14.68,14.67,1.35,2.69,-63.0,1.62,18122547067.0,10851130323.0,0.0,-0.07,-4.47,5.95
1394,920190,雷神科技,28.5,1.97,0.55,39841.0,113195780.98,3.29,28.76,27.84,27.9,27.95,0.54,4.01,106.64,3.32,2850000029.0,2834126954.0,-0.07,-0.18,2.67,1.75
1395,300972,万辰集团,209.21,1.97,4.05,18949.0,389366570.09,3.91,209.3,201.27,204.0,205.16,0.9,1.13,34.67,19.38,39517974397.0,35145829965.0,0.22,0.03,9.05,4.05
1396,300685,艾德生物,21.69,1.97,0.42,78550.0,168865357.5,2.3,21.75,21.26,21.38,21.27,1.38,2.02,24.26,4.34,8492418963.0,8450366803.0,0.0,0.05,-4.45,6.01
1397,603236,移远通信,101.72,1.97,1.97,119482.0,1213074739.0,4.73,103.28,98.56,99.3,99.75,1.12,4.57,29.94,4.34,29277398181.0,26615816565.0,-0.04,-0.03,-0.56,6.61
1398,300050,世纪鼎利,5.73,1.96,0.11,180082.0,102305502.0,2.31,5.74,5.61,5.63,5.62,1.21,3.31,151.64,7.62,3121971694.0,3120066074.0,-0.17,-0.17,-1.38,3.62
1399,002659,凯文教育,6.23,1.96,0.12,380227.0,233425360.0,3.11,6.23,6.04,6.09,6.11,0.66,6.36,2922.36,1.72,3727286792.0,3727269274.0,0.16,0.32,9.49,6.31
1400,600859,王府井,15.6,1.96,0.3,568113.0,884009508.0,3.14,15.69,15.21,15.24,15.3,1.06,5.06,106.34,0.89,17533330214.0,17531717798.0,0.0,0.06,10.64,0.45
1401,300588,熙菱信息,27.63,1.96,0.53,81937.0,223040255.0,5.24,27.8,26.38,27.08,27.1,1.74,4.63,-98.3,19.31,5290344559.0,4885592689.0,-0.04,0.0,30.02,2.33
1402,600530,交大昂立,6.77,1.96,0.13,125078.0,85093134.0,5.12,6.98,6.64,6.65,6.64,1.66,1.61,2217.61,16.48,5246208400.0,5246208400.0,0.15,0.15,-19.12,5.12
1403,300822,贝仕达克,16.63,1.96,0.32,47008.0,77443264.19,2.58,16.63,16.21,16.33,16.31,1.47,1.63,120.28,4.12,5180847006.0,4805771275.0,0.06,0.06,-1.48,3.55
1404,688201,信安世纪,15.12,1.96,0.29,113717.0,171063643.0,3.84,15.29,14.72,14.87,14.83,0.82,3.76,245.72,3.69,4795365698.0,4574264985.0,0.13,0.2,1.96,3.35
1405,603308,应流股份,44.76,1.96,0.86,254334.0,1133526619.0,6.58,45.99,43.1,44.78,43.9,0.99,3.75,77.56,6.19,30393671099.0,30393671099.0,0.02,0.07,26.44,7.21
1406,600508,上海能源,12.51,1.96,0.24,82976.0,102856426.0,2.69,12.51,12.18,12.19,12.27,1.48,1.15,26.58,0.71,9041202180.0,9041202180.0,0.0,0.0,-1.42,6.29
1407,601019,山东出版,8.83,1.96,0.17,134674.0,117830582.0,2.42,8.84,8.63,8.66,8.66,0.92,0.65,11.11,1.18,18427327000.0,18427327000.0,-0.11,0.11,14.23,2.2
1408,920171,志晟信息,23.91,1.96,0.46,35021.0,83426758.82,4.31,24.24,23.23,23.24,23.45,0.73,5.2,-457.38,11.4,2396576649.0,1610616047.0,0.25,0.17,-6.35,2.18
1409,688318,财富趋势,144.82,1.96,2.79,53680.0,775936881.0,4.32,147.38,141.25,141.6,142.03,0.92,2.1,151.01,10.01,37091221935.0,37091221935.0,0.11,0.05,-3.44,9.45
1410,300218,安利股份,16.74,1.95,0.32,80389.0,133154480.0,2.92,16.8,16.32,16.41,16.42,1.04,3.72,22.44,2.35,3632362380.0,3620466836.0,0.06,0.06,-5.21,3.02
1411,603657,春光科技,30.3,1.95,0.58,28552.0,85813684.0,3.03,30.5,29.6,29.6,29.72,1.21,2.11,635.6,4.34,4096258515.0,4096258515.0,0.03,-0.03,-17.1,1.68
1412,300251,光线传媒,17.31,1.94,0.33,713647.0,1223136085.92,2.47,17.33,16.91,16.97,16.98,1.45,2.57,16.31,4.72,50780415758.0,48041568323.0,0.0,0.12,3.59,5.68
1413,002691,冀凯股份,8.95,1.94,0.17,271587.0,241652876.04,4.56,9.1,8.7,8.75,8.78,0.9,8.08,-49.78,3.58,3043000000.0,3007023730.0,0.0,0.0,9.68,-1.1
1414,000415,渤海租赁,4.21,1.94,0.08,1111517.0,466160728.49,2.91,4.24,4.12,4.15,4.13,1.34,2.06,-14.23,0.9,26036834597.0,22704343636.0,0.0,0.24,23.1,3.95
1415,300435,中泰股份,26.33,1.94,0.5,289367.0,765408868.94,4.26,27.1,26.0,26.27,25.83,1.19,7.85,22.7,3.07,10155823290.0,9710889208.0,-0.08,-0.04,19.95,18.5
1416,300836,佰奥智能,56.8,1.94,1.08,18210.0,102755373.56,2.85,57.0,55.41,55.42,55.72,1.36,2.88,77.81,9.23,5264542648.0,3590318742.0,0.0,-0.16,4.37,3.46
1417,300416,苏试试验,19.92,1.94,0.38,673662.0,1342018374.2,6.76,20.57,19.25,19.89,19.54,1.67,13.34,48.44,3.8,10130272296.0,10062457404.0,-0.05,0.05,12.67,11.66
1418,300546,雄帝科技,25.71,1.94,0.49,103048.0,263063642.62,2.78,25.78,25.08,25.1,25.22,0.91,7.7,195.75,4.27,4798326486.0,3442928554.0,0.04,0.0,-3.53,-1.83
1419,605136,丽人丽妆,11.54,1.94,0.22,257884.0,295086727.0,3.18,11.58,11.22,11.24,11.32,1.24,6.44,-94.98,1.89,4621291090.0,4621291090.0,0.09,0.09,14.03,5.39
1420,301000,肇民科技,39.55,1.93,0.75,64549.0,254640100.36,3.3,39.98,38.7,38.82,38.8,1.14,2.82,67.04,7.72,9605798085.0,9067601685.0,0.15,-0.05,-15.51,0.46
1421,601777,千里科技,12.13,1.93,0.23,660050.0,793676504.0,5.13,12.22,11.61,11.77,11.9,1.28,1.46,771.98,5.25,54840943861.0,54840943861.0,0.08,0.08,2.45,14.11
1422,301323,新莱福,59.22,1.93,1.12,30381.0,178759695.88,3.1,59.6,57.8,58.1,58.1,1.42,4.49,44.9,2.88,6252962222.0,4007592869.0,0.0,0.05,-17.64,8.52
1423,002956,西麦食品,27.47,1.93,0.52,21619.0,58883119.71,3.6,27.72,26.75,26.96,26.95,0.54,0.97,34.82,3.93,6132591931.0,6131971548.0,-0.04,-0.04,40.66,-2.31
1424,301200,大族数控,130.83,1.93,2.48,48685.0,630608801.67,8.34,134.5,123.8,127.11,128.35,1.05,1.16,84.91,9.89,55669362356.0,55129947126.0,-0.02,0.18,42.45,10.15
1425,002228,合兴包装,4.75,1.93,0.09,1276252.0,599954446.82,2.36,4.76,4.65,4.67,4.66,0.67,10.55,27.08,1.87,5763581738.0,5744278118.0,0.21,0.64,43.07,5.09
1426,605058,澳弘电子,31.13,1.93,0.59,25736.0,79269731.0,2.69,31.13,30.31,30.62,30.54,1.46,1.8,31.21,2.55,4449222564.0,4449222564.0,0.1,0.26,10.0,2.0
1427,002765,蓝黛科技,13.23,1.93,0.25,361261.0,481032098.84,4.08,13.48,12.95,12.96,12.98,0.88,6.06,37.94,3.28,8627654631.0,7883560402.0,0.0,-0.08,-11.8,-1.05
1428,300394,天孚通信,199.0,1.92,3.75,345062.0,6753897619.9,6.86,201.95,188.55,191.36,195.25,1.13,4.45,79.18,31.71,154705762309.0,154394624814.0,-0.01,0.0,32.5,-1.98
1429,300761,立华股份,21.19,1.92,0.4,100769.0,213884844.64,2.79,21.41,20.83,20.86,20.79,1.31,1.6,46.35,1.97,17741743693.0,13307661795.0,0.0,0.0,-7.83,2.12
1430,002160,常铝股份,5.83,1.92,0.11,954860.0,557013448.39,3.67,5.88,5.67,5.72,5.72,0.98,12.03,123.04,1.62,6021114204.0,4626281637.0,-0.17,-0.51,29.27,12.12
1431,301111,粤万年青,21.19,1.92,0.4,128068.0,269558939.67,3.17,21.36,20.7,20.78,20.79,1.21,8.0,-312.79,4.53,3390400000.0,3390400000.0,0.05,0.19,29.21,11.35
1432,300711,广哈通信,24.41,1.92,0.46,120695.0,295123492.42,3.92,24.92,23.98,24.27,23.95,1.71,4.86,128.73,8.22,6082254492.0,6064098286.0,0.12,0.08,17.3,5.12
1433,600219,南山铝业,5.85,1.92,0.11,2794530.0,1630759667.0,2.96,5.89,5.72,5.72,5.74,0.72,2.43,13.36,1.37,67179654120.0,67179654120.0,0.0,0.17,50.39,8.74
1434,300351,永贵电器,18.62,1.92,0.35,196983.0,365408323.72,2.74,18.76,18.26,18.32,18.27,1.43,7.48,76.27,2.9,7241410560.0,4904703808.0,0.05,0.0,-1.59,3.27
1435,600628,新世界,8.48,1.92,0.16,368394.0,310700640.0,3.13,8.53,8.27,8.27,8.32,1.11,5.69,63.81,1.29,5485503256.0,5485503256.0,0.0,0.0,14.29,7.89
1436,001330,博纳影业,8.0,1.91,0.15,1228136.0,975324348.79,3.57,8.08,7.8,7.83,7.85,1.18,8.94,-7.43,2.63,10996151872.0,10996151872.0,0.13,0.13,47.6,5.26
1437,300605,恒锋信息,16.65,1.9,0.31,112637.0,185938416.58,2.75,16.72,16.27,16.32,16.34,1.35,9.43,197.66,5.67,2749565083.0,1989451191.0,0.0,0.3,10.05,6.39
1438,002262,恩华药业,24.61,1.9,0.46,150843.0,366661476.88,2.73,24.66,24.0,24.11,24.15,1.72,1.71,16.95,3.08,24998507808.0,21752987594.0,-0.08,0.0,-5.27,1.99
1439,301519,舜禹股份,13.95,1.9,0.26,27611.0,38132826.0,2.7,14.0,13.63,13.76,13.69,1.34,3.66,-87.48,1.59,2254918162.0,1052898975.0,0.36,0.36,-0.07,3.95
1440,601609,金田股份,11.27,1.9,0.21,495941.0,558214486.0,2.98,11.38,11.05,11.07,11.06,1.36,2.87,24.83,1.96,19481752435.0,19481752435.0,0.0,0.0,-9.84,4.35
1441,920017,星昊医药,19.31,1.9,0.36,34030.0,65030830.17,2.74,19.33,18.81,18.88,18.95,1.84,2.76,20.96,1.47,2410511327.0,2384971921.0,0.1,0.0,-2.38,6.04
1442,688670,金迪克,21.5,1.9,0.4,35637.0,75596317.0,3.93,21.63,20.8,21.02,21.1,1.3,2.89,-22.97,2.22,2648800000.0,2648800000.0,0.09,-0.09,41.26,6.28
1443,002189,中光学,24.13,1.9,0.45,82120.0,197548815.46,3.72,24.46,23.58,23.62,23.68,1.56,3.14,-24.7,11.97,6302738457.0,6301788894.0,0.04,-0.08,3.78,4.5
1444,603258,电魂网络,19.33,1.9,0.36,47481.0,90897231.0,2.27,19.33,18.9,19.02,18.97,1.56,1.97,-115.87,2.17,4714523211.0,4665128296.0,0.0,0.05,-3.35,4.43
1445,002363,隆基机械,10.2,1.9,0.19,494959.0,507535956.46,5.19,10.55,10.03,10.15,10.01,0.98,11.9,76.92,1.99,4252332070.0,4240733303.0,0.0,0.1,33.86,0.99
1446,601965,中国汽研,17.66,1.9,0.33,138092.0,242669267.0,4.67,18.03,17.22,17.36,17.33,1.32,1.38,19.95,2.36,17713949304.0,17627678262.0,0.0,0.0,2.08,6.39
1447,002399,海普瑞,12.31,1.9,0.23,41001.0,49989323.6,2.32,12.33,12.05,12.12,12.08,1.26,0.33,24.47,1.46,18062416271.0,15353052976.0,0.08,0.0,4.23,4.41
1448,000409,云鼎科技,11.81,1.9,0.22,222213.0,259644071.79,3.45,11.85,11.45,11.45,11.59,1.7,3.79,118.53,5.09,8007067864.0,6928634289.0,0.0,0.0,4.98,6.01
1449,688098,申联生物,9.67,1.9,0.18,64909.0,62196072.0,3.27,9.71,9.4,9.63,9.49,1.18,1.58,10710.95,2.82,3970927480.0,3970927480.0,0.0,0.0,-7.73,8.9
1450,002151,北斗星通,60.82,1.89,1.13,1216138.0,7352153877.89,9.01,63.19,57.81,59.1,59.69,1.07,27.46,1367.72,6.4,33019841729.0,26932243187.0,0.02,-0.62,102.87,33.88
1451,600785,新华百货,14.02,1.89,0.26,99973.0,139314076.0,2.54,14.05,13.7,13.75,13.76,1.18,4.43,22.07,1.38,3163350546.0,3163350546.0,0.0,0.07,6.62,3.47
1452,300720,海川智能,36.12,1.89,0.67,178281.0,636208057.2,13.96,38.25,33.3,35.0,35.45,1.83,10.21,191.15,12.02,7038966487.0,6308429915.0,0.14,0.56,53.96,6.58
1453,603663,三祥新材,36.67,1.89,0.68,138876.0,513198590.0,4.78,37.53,35.81,35.81,35.99,1.56,3.28,149.34,11.74,15522401833.0,15504800233.0,0.19,-0.38,35.56,3.73
1454,300143,盈康生命,11.84,1.89,0.22,407469.0,481056221.2,4.13,12.0,11.52,11.68,11.62,1.29,6.35,76.64,3.51,8873506991.0,7593740051.0,0.0,0.0,6.28,19.84
1455,601619,嘉泽新能,4.86,1.89,0.09,724908.0,351846945.0,2.94,4.91,4.77,4.78,4.77,0.8,2.98,17.85,1.76,14155949186.0,11832443211.0,0.0,0.21,-4.71,9.46
1456,301568,思泰克,52.26,1.89,0.97,69711.0,360853466.15,3.16,52.35,50.73,51.58,51.29,1.3,14.65,52.02,5.35,5396283984.0,2487542554.0,0.1,-0.11,16.26,7.69
1457,603324,盛剑科技,26.9,1.89,0.5,47632.0,126274085.0,3.86,26.92,25.9,26.25,26.4,1.22,3.23,97.03,2.36,3972580702.0,3972580702.0,0.0,-0.04,-1.25,8.6
1458,300396,迪瑞医疗,13.45,1.89,0.25,40449.0,53965810.4,2.05,13.5,13.23,13.31,13.2,1.06,1.49,-31.53,1.93,3667817165.0,3662302773.0,-0.07,0.07,-2.61,4.26
1459,301041,金百泽,28.73,1.88,0.53,49805.0,141221445.1,2.48,28.75,28.05,28.27,28.2,1.47,6.31,326.98,4.59,3064916400.0,2267389958.0,0.03,-0.03,8.17,5.63
1460,002138,顺络电子,37.3,1.88,0.69,263834.0,984929992.56,4.81,38.03,36.27,36.51,36.61,1.13,3.49,29.33,4.62,30075674604.0,28217771601.0,0.0,-0.03,1.77,4.98
1461,920368,连城数控,30.97,1.88,0.57,192253.0,603249635.17,11.51,32.99,29.49,31.0,30.4,3.15,8.61,57.32,1.72,7271150227.0,6917526838.0,-0.03,-0.39,1.98,24.33
1462,601921,浙版传媒,8.14,1.88,0.15,162707.0,131425695.0,2.13,8.14,7.97,7.98,7.99,1.1,0.73,21.42,1.33,18088888895.0,18088888895.0,0.0,0.0,0.74,4.09
1463,002348,高乐股份,5.98,1.87,0.11,267766.0,157948345.73,2.9,5.98,5.81,5.87,5.87,0.92,2.96,-363.95,12.72,5664256000.0,5403127334.0,0.17,0.0,48.76,4.0
1464,300696,爱乐达,32.09,1.87,0.59,226814.0,729754255.21,4.48,32.85,31.44,31.71,31.5,0.78,8.53,150.92,4.97,9407279224.0,8532302310.0,0.0,-0.03,21.28,0.56
1465,600467,好当家,2.72,1.87,0.05,1037372.0,280144247.0,3.37,2.75,2.66,2.66,2.67,1.49,7.1,110.26,1.16,3973904507.0,3973904507.0,0.0,0.37,12.4,4.62
1466,301180,万祥科技,17.98,1.87,0.33,45625.0,81515900.0,6.4,18.57,17.44,17.66,17.65,0.79,2.78,558.6,5.46,7192179800.0,2951201276.0,0.17,0.33,21.98,7.66
1467,002290,禾盛新材,51.28,1.87,0.94,47674.0,243427660.6,3.28,51.65,50.0,50.34,50.34,0.73,1.93,66.23,13.41,12723200282.0,12686182532.0,0.06,0.1,27.78,12.21
1468,301381,赛维时代,21.75,1.87,0.4,77456.0,166734866.53,2.72,21.81,21.23,21.3,21.35,2.23,3.96,31.38,3.3,8775215850.0,4251433350.0,-0.14,-0.14,-6.53,5.63
1469,000839,国安股份,2.72,1.87,0.05,471198.0,127083552.89,2.25,2.72,2.66,2.66,2.67,1.29,1.2,946.87,6.95,10661927677.0,10661927677.0,0.37,0.37,2.64,3.03
1470,300232,洲明科技,7.61,1.87,0.14,351265.0,265581080.39,3.08,7.64,7.41,7.42,7.47,1.4,3.98,49.2,1.78,8275472819.0,6722421447.0,0.0,0.0,4.25,7.33
1471,301070,开勒股份,64.68,1.86,1.18,37663.0,240907853.16,4.71,65.38,62.39,63.52,63.5,1.08,6.35,202.39,7.42,5836066051.0,3839068464.0,0.12,0.25,5.34,5.09
1472,603096,新经典,18.05,1.86,0.33,19771.0,35377140.0,2.6,18.11,17.65,17.68,17.72,1.44,1.28,30.8,1.5,2783934963.0,2783934963.0,0.11,0.06,0.84,3.62
1473,301236,软通动力,49.9,1.86,0.91,248758.0,1231716711.76,2.14,50.0,48.95,49.0,48.99,1.42,3.18,360.65,4.59,47551764732.0,39078566939.0,0.16,0.22,-3.87,5.21
1474,300787,海能实业,12.13,1.85,0.22,79499.0,95741399.44,2.35,12.13,11.85,11.91,11.91,1.35,4.16,32.43,2.52,3801942533.0,2316330972.0,0.08,0.17,-11.52,3.23
1475,603386,骏亚科技,15.98,1.85,0.29,231821.0,367285160.0,2.68,15.99,15.57,15.7,15.69,0.8,7.1,180.1,3.83,5214634509.0,5214634509.0,0.0,0.19,17.33,4.24
1476,300957,贝泰妮,41.2,1.85,0.75,63532.0,260520701.86,1.95,41.29,40.5,40.6,40.45,1.5,1.5,48.14,2.87,17452320000.0,17452320000.0,0.02,0.02,-11.09,4.01
1477,600032,浙江新能,7.69,1.85,0.14,104005.0,79341757.0,2.12,7.69,7.53,7.58,7.55,1.42,0.43,22.62,1.43,18491953242.0,18491953242.0,0.0,0.13,1.72,3.78
1478,002281,光迅科技,72.19,1.85,1.31,489361.0,3485690792.62,7.73,73.5,68.02,70.29,70.88,1.37,6.28,60.75,5.96,58233922537.0,56270470546.0,-0.01,0.14,20.46,3.2
1479,688336,三生国健,63.8,1.84,1.15,51343.0,321483960.0,3.72,63.96,61.63,62.49,62.65,1.28,0.83,73.99,6.67,39350933593.0,39350933593.0,0.14,0.14,20.45,7.1
1480,301281,科源制药,29.34,1.84,0.53,21599.0,62321055.3,3.26,29.34,28.4,28.7,28.81,1.15,3.14,75.72,2.32,3177228600.0,2020117680.0,0.1,0.2,-11.57,0.14
