序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
29,688212.SH,澳华内镜,2023-09-25,—,—,医疗设备,42.71,273.72,,4.62,0.18,57.52,-250.37,-820.03,-15.57,-26.36
30,688607.SH,康众医疗,2023-09-25,—,—,医疗设备,56.8,283.57,924.52,5.83,0.11,50.06,-97.24,-110.1,15.61,12.41
31,688755.SH,汉邦科技,2025-05-23,—,—,医疗设备,40.31,44.71,49.53,2.92,0.25,35.47,-17.27,-26.24,4.61,5.99
32,300562.SZ,乐心医疗,2016-11-23,—,—,医疗设备,14.7,52.37,42.0,3.17,1.89,32.14,29.99,21.35,0.1,4.57
33,300753.SZ,爱朋医疗,2018-12-20,—,—,医疗设备,34.57,403.44,,6.41,0.19,43.57,-401.64,-317.9,-8.41,-11.31
34,688626.SH,翔宇医疗,2023-09-25,—,—,医疗设备,66.96,104.07,145.74,5.29,0.35,107.14,-40.09,-37.5,6.0,6.27
35,600587.SH,新华医疗,2002-10-14,—,—,医疗设备,15.45,13.55,18.42,1.21,3.24,93.73,-29.61,-20.35,-6.0,-7.64
36,688677.SH,海泰新光,2023-09-25,—,—,医疗设备,50.02,44.3,34.4,4.55,1.19,59.96,40.03,5.52,40.47,20.5
37,301515.SZ,港通医疗,2023-08-01,—,—,医疗设备,25.69,178.13,,2.11,0.45,25.69,-150.92,-154.53,-30.06,-39.29
38,688358.SH,祥生医疗,2023-09-25,—,—,医疗设备,35.6,28.41,29.35,2.85,2.8,39.92,-4.56,-14.32,-5.27,-4.61
