序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
34,688617.SH,惠泰医疗,2023-09-25,—,—,医疗耗材,228.4,47.85,41.92,10.77,0.53,322.11,18.02,24.11,22.47,21.26
35,300981.SZ,中红医疗,2021-05-07,—,—,医疗耗材,12.93,,,1.03,1.75,55.45,-114.13,-82.35,1.38,7.76
36,002551.SZ,尚荣医疗,2011-03-04,—,—,医疗耗材,3.85,146.09,,1.26,0.21,32.55,-338.5,-155.31,-24.85,-16.38
37,600529.SH,山东药玻,2002-06-10,—,—,医疗耗材,20.64,14.53,17.9,1.68,2.91,136.97,-24.7,-21.89,-11.1,-8.2
38,605369.SH,拱东医疗,2020-09-23,—,—,医疗耗材,19.69,25.3,42.48,2.53,1.45,43.42,-49.1,-47.16,1.08,0.58
39,603222.SH,济民健康,2015-03-03,—,—,医疗耗材,8.75,,,3.28,,45.95,-371.51,-307.1,-20.21,-21.3
40,688013.SH,天臣医疗,2023-09-25,—,—,医疗耗材,41.93,65.57,41.96,6.08,2.36,34.03,68.29,67.1,20.66,17.66
41,301097.SZ,天益医疗,2022-04-14,—,—,医疗耗材,56.83,,257.54,2.83,0.86,33.5,216.81,-35.23,24.14,11.5
42,301093.SZ,华兰股份,2021-11-08,—,—,医疗耗材,81.37,269.52,263.78,6.15,0.19,133.61,2.06,18.27,4.36,8.82
43,603014.SH,威高血净,2025-05-26,—,—,医疗耗材,40.35,37.51,35.53,2.44,0.39,168.56,7.92,10.11,3.45,8.53
44,603205.SH,健尔康,2024-11-14,—,—,医疗耗材,28.28,36.7,42.76,3.03,0.95,44.12,-18.24,-21.0,-7.35,-7.6
45,300453.SZ,三鑫医疗,2015-05-22,—,—,医疗耗材,9.43,21.65,20.14,3.57,3.18,49.23,10.16,8.35,7.88,10.83
46,301580.SZ,爱迪特,2024-07-03,—,—,医疗耗材,50.72,35.92,29.87,2.59,0.92,54.05,27.4,19.86,16.44,17.22
47,688050.SH,爱博医疗,2023-09-25,—,—,医疗耗材,60.73,30.24,32.54,4.18,0.58,117.45,-8.64,2.53,6.43,14.72
48,002950.SZ,奥美医疗,2019-03-18,—,—,医疗耗材,10.58,18.17,14.81,1.8,0.55,67.0,31.54,6.87,5.98,5.99
49,301087.SZ,可孚医疗,2022-08-01,—,—,医疗耗材,54.39,36.45,35.5,2.41,3.22,113.62,3.3,-9.51,6.63,-4.03
50,688576.SH,西山科技,2024-07-31,—,—,医疗耗材,86.0,39.66,51.37,2.28,1.15,39.13,-34.15,-41.62,11.32,2.4
51,603987.SH,康德莱,2016-11-28,—,—,医疗耗材,9.3,18.86,16.66,1.52,1.61,40.62,17.27,18.94,0.95,0.17
